notified_document,country,score,wsum,Y_n,Y_struct,Y_struct_abn
https://members.wto.org/crnattachments/2021/TBT/USA/21_4736_00_e.pdf https://members.wto.org/crnattachments/2021/TBT/USA/21_4736_01_e.pdf,Philippines,0.0678259749998007,4.7149175536543035,0,1,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_4736_00_e.pdf https://members.wto.org/crnattachments/2021/TBT/USA/21_4736_01_e.pdf,Thailand,0.03409930637196786,6.992575609078733,0,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_4736_00_e.pdf https://members.wto.org/crnattachments/2021/TBT/USA/21_4736_01_e.pdf,Vietnam,0.3078428633905565,16.97281059521031,0,1,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_4808_00_e.pdf,Cambodia,0.5555555555555556,9.0,1,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_4808_00_e.pdf,Indonesia,0.0,10.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_4808_00_e.pdf,Malaysia,0.0,10.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_4808_00_e.pdf,Philippines,0.2,10.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_4808_00_e.pdf,Thailand,0.0,10.0,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_4808_00_e.pdf,Vietnam,0.1,10.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_4946_00_e.pdf,Cambodia,0.10454427159264713,10.460264587262829,0,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_4946_00_e.pdf,Indonesia,0.033706470473536664,18.029335322703076,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_4946_00_e.pdf,Laos,0.031159629202452785,8.773858755158683,0,1,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_4946_00_e.pdf,Malaysia,0.0076066168042295,19.44313408171403,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_4946_00_e.pdf,Myanmar (Burma),0.012243684113947597,5.86577294623806,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_4946_00_e.pdf,Philippines,0.026781217235007166,19.09380267150472,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_4946_00_e.pdf,Thailand,0.08224033343244029,21.061872310268615,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_4946_00_e.pdf,Vietnam,0.02798257664794506,19.44313408171403,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5044_00_e.pdf,Cambodia,0.1603025922537236,12.4764046038285,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5044_00_e.pdf,Indonesia,0.041666666666666664,12.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5044_00_e.pdf,Malaysia,0.20833333333333334,12.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5044_00_e.pdf,Thailand,0.2258345379689268,12.4764046038285,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5044_00_e.pdf,Vietnam,0.08278556356095863,12.079400767304751,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5045_00_e.pdf,Cambodia,0.0,60.43261628375212,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5045_00_e.pdf,Indonesia,0.03515857497679612,63.649791853909846,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5045_00_e.pdf,Malaysia,0.14320789224135647,55.945616736776614,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5045_00_e.pdf,Philippines,0.2869537362838078,37.39537419182013,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5045_00_e.pdf,Thailand,0.10103873314071314,53.55861289428177,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5045_00_e.pdf,Vietnam,0.3009295661454541,63.649791853909846,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5086_00_e.pdf,Indonesia,0.05113568431846125,2.9492731661840472,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5086_00_e.pdf,Malaysia,0.11657046471163111,6.988715781275583,0,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5086_00_e.pdf,Philippines,0.28058144703030113,2.680763562577461,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5086_00_e.pdf,Thailand,0.028722022786870215,8.017803670118532,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5086_00_e.pdf,Vietnam,0.08504544659881655,7.909865940130768,0,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5087_00_e.pdf,Cambodia,0.011700058768020489,2.2941670702842245,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5087_00_e.pdf,Indonesia,0.10402072597403353,3.465109929333242,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5087_00_e.pdf,Malaysia,0.10861968273351812,3.9504782492949624,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5087_00_e.pdf,Myanmar (Burma),0.2923235970455615,1.2582153679255434,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5087_00_e.pdf,Philippines,0.09980773022325248,2.6064943833976555,0,1,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5087_00_e.pdf,Thailand,0.0524793333682504,4.600902178501921,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5087_00_e.pdf,Vietnam,0.32390410275285286,6.1839081176072375,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5108_00_e.pdf,Cambodia,0.034215879689779995,9.607003784692973,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5108_00_e.pdf,Indonesia,0.08913527042197507,12.847394643519047,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5108_00_e.pdf,Laos,0.0,0.6533118023679645,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5108_00_e.pdf,Malaysia,0.14485288156874335,19.298728094016983,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5108_00_e.pdf,Myanmar (Burma),0.14474917646316465,3.7823948185884144,0,1,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5108_00_e.pdf,Philippines,0.12575870884227947,10.139030989192898,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5108_00_e.pdf,Thailand,0.12883224404200713,19.92124961973194,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5108_00_e.pdf,Vietnam,0.15338585155279255,21.717265536524668,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5144_00_e.pdf,Indonesia,0.3076923076923077,13.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5144_00_e.pdf,Malaysia,0.38461538461538464,13.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5144_00_e.pdf,Philippines,0.0,13.0,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5144_00_e.pdf,Thailand,0.0,13.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5144_00_e.pdf,Vietnam,0.0,13.0,0,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5147_00_e.pdf,Cambodia,0.0,13.0,0,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5147_00_e.pdf,Indonesia,0.3076923076923077,13.0,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5147_00_e.pdf,Malaysia,0.6153846153846154,13.0,1,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5147_00_e.pdf,Philippines,0.07692307692307693,13.0,0,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5147_00_e.pdf,Thailand,0.07692307692307693,13.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5147_00_e.pdf,Vietnam,0.0,13.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5148_00_e.pdf,Malaysia,0.6,4.905373197058788,1,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5162_00_e.pdf,Cambodia,0.0,30.216308141876056,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5162_00_e.pdf,Indonesia,0.05601913601212546,37.824895926954916,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5162_00_e.pdf,Malaysia,0.13145906600009702,30.472808368388304,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5162_00_e.pdf,Philippines,0.2869537362838078,18.697687095910062,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5162_00_e.pdf,Thailand,0.13530307756303445,34.77930644714088,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5162_00_e.pdf,Vietnam,0.2906988669890537,39.824895926954916,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5177_00_e.pdf,Cambodia,0.0,60.43261628375212,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5177_00_e.pdf,Indonesia,0.03515857497679612,63.649791853909846,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5177_00_e.pdf,Malaysia,0.14320789224135647,55.945616736776614,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5177_00_e.pdf,Philippines,0.2869537362838078,37.39537419182013,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5177_00_e.pdf,Thailand,0.10103873314071314,53.55861289428177,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5177_00_e.pdf,Vietnam,0.3009295661454541,63.649791853909846,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5178_00_e.pdf,Cambodia,0.011700058768020487,4.588334140568453,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5178_00_e.pdf,Indonesia,0.1040207259740335,6.930219858666489,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5178_00_e.pdf,Malaysia,0.1086196827335181,7.90095649858993,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5178_00_e.pdf,Myanmar (Burma),0.2923235970455615,2.5164307358510887,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5178_00_e.pdf,Philippines,0.09980773022325248,5.2129887667953145,0,1,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5178_00_e.pdf,Thailand,0.05247933336825039,9.20180435700385,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5178_00_e.pdf,Vietnam,0.32390410275285286,12.367816235214482,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5236_00_e.pdf https://members.wto.org/crnattachments/2021/TBT/USA/21_5236_01_e.pdf,Malaysia,0.6,4.905373197058788,1,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5267_00_e.pdf,Cambodia,0.0,60.43261628375212,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5267_00_e.pdf,Indonesia,0.03515857497679612,63.649791853909846,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5267_00_e.pdf,Malaysia,0.14320789224135647,55.945616736776614,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5267_00_e.pdf,Philippines,0.2869537362838078,37.39537419182013,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5267_00_e.pdf,Thailand,0.10103873314071314,53.55861289428177,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5267_00_e.pdf,Vietnam,0.3009295661454541,63.649791853909846,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5362_00_e.pdf,Cambodia,0.011700058768020487,4.588334140568453,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5362_00_e.pdf,Indonesia,0.1040207259740335,6.930219858666489,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5362_00_e.pdf,Malaysia,0.1086196827335181,7.90095649858993,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5362_00_e.pdf,Myanmar (Burma),0.2923235970455615,2.5164307358510887,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5362_00_e.pdf,Philippines,0.09980773022325248,5.2129887667953145,0,1,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5362_00_e.pdf,Thailand,0.05247933336825039,9.20180435700385,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5362_00_e.pdf,Vietnam,0.32390410275285286,12.367816235214482,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5366_00_e.pdf,Cambodia,0.0791260169819117,6.231428641570443,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5366_00_e.pdf,Indonesia,0.08400678712287878,8.189867983539838,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5366_00_e.pdf,Laos,0.0,0.979967703551947,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5366_00_e.pdf,Malaysia,0.05765403560945703,9.829890048928393,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5366_00_e.pdf,Myanmar (Burma),0.14294142765150214,5.644867446006215,0,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5366_00_e.pdf,Philippines,0.06412126833635598,8.909124709811831,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5366_00_e.pdf,Thailand,0.062274247287899175,10.812047817812687,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5366_00_e.pdf,Vietnam,0.0878999548188466,11.119674323048264,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5367_00_e.pdf,Cambodia,0.0,9.709391564839473,0,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5367_00_e.pdf,Indonesia,0.028459269916016525,16.797196849554936,0,1,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5367_00_e.pdf,Laos,0.02746601679091949,6.8241885930326855,0,1,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5367_00_e.pdf,Malaysia,0.01752226367075717,17.39248053755955,0,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5367_00_e.pdf,Myanmar (Burma),0.05455596135415259,6.185753865627101,0,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5367_00_e.pdf,Philippines,0.030998030615085093,18.739095054185327,0,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5367_00_e.pdf,Thailand,0.09353875402051187,19.62288471739685,0,1,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5367_00_e.pdf,Vietnam,0.02783164467744841,17.39248053755955,0,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5386_00_e.pdf,Cambodia,0.1603025922537236,8.317603069219,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5386_00_e.pdf,Indonesia,0.041666666666666664,8.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5386_00_e.pdf,Malaysia,0.20833333333333331,8.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5386_00_e.pdf,Thailand,0.2258345379689268,8.317603069219,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5386_00_e.pdf,Vietnam,0.08278556356095865,8.052933844869832,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5414_00_e.pdf,Cambodia,0.0,7.2586618289411176,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5414_00_e.pdf,Indonesia,0.2165762045805821,11.067301425601482,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5414_00_e.pdf,Malaysia,0.14242350479393692,11.8360646527287,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5414_00_e.pdf,Myanmar (Burma),0.64,3.406637954945753,1,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5414_00_e.pdf,Philippines,0.20404166874942595,4.238624189913326,0,1,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5414_00_e.pdf,Thailand,0.0666206283885679,7.241459929121508,0,1,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5414_00_e.pdf,Vietnam,0.37261701019473703,16.23961374908775,0,1,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5571_00_e.pdf,Indonesia,0.2222222222222222,9.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5571_00_e.pdf,Thailand,0.3076923076923077,13.0,0,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5571_00_e.pdf,Vietnam,0.3076923076923077,13.0,0,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5574_00_e.pdf,Indonesia,0.4,10.0,0,1,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5574_00_e.pdf,Malaysia,0.1,10.0,0,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5574_00_e.pdf,Philippines,0.0,10.0,0,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5574_00_e.pdf,Thailand,0.1,10.0,0,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5574_00_e.pdf,Vietnam,0.0,10.0,0,1,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5576_00_e.pdf,Indonesia,0.0,10.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5576_00_e.pdf,Malaysia,0.1,10.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5576_00_e.pdf,Philippines,0.1,10.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5576_00_e.pdf,Thailand,0.0,10.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5576_00_e.pdf,Vietnam,0.2,10.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5577_00_e.pdf,Cambodia,0.0,13.445831040250045,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5577_00_e.pdf,Indonesia,0.03398720444607227,23.854204961624703,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5577_00_e.pdf,Laos,0.2544720100543985,8.471520298569429,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5577_00_e.pdf,Malaysia,0.017265670990113342,23.854204961624703,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5577_00_e.pdf,Myanmar (Burma),0.030048116681633676,10.97342121801359,0,1,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5577_00_e.pdf,Philippines,0.07278006507057869,27.342183081246176,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5577_00_e.pdf,Thailand,0.08786990191388577,27.312273298126637,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5577_00_e.pdf,Vietnam,0.02072440583789084,24.430549684375023,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5606_00_e.pdf,Cambodia,0.01968932384731622,0.8371532423865049,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5606_00_e.pdf,Indonesia,0.1255123770194468,1.0734838559707731,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5606_00_e.pdf,Malaysia,0.22947953275793553,1.6663928471433456,0,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5606_00_e.pdf,Myanmar (Burma),0.06080211761462286,0.6026315116153572,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5606_00_e.pdf,Philippines,0.30696719334218286,0.6026315116153572,0,1,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5606_00_e.pdf,Thailand,0.09268382110327612,1.7643619758478566,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5606_00_e.pdf,Vietnam,0.2220550147811971,2.0892431827410225,0,1,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5607_00_e.pdf,Indonesia,0.0,1.6135366207976491,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5607_00_e.pdf,Philippines,0.0,3.3196464567597155,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5607_00_e.pdf,Thailand,0.05555555555555555,1.58609862715092,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5607_00_e.pdf,Vietnam,0.23529411764705882,1.4979820367536467,0,1,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5708_00_e.pdf,Cambodia,0.0,17.601110768050766,0,1,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5708_00_e.pdf,Indonesia,0.0,17.601110768050766,0,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5708_00_e.pdf,Malaysia,0.0774327582919721,91.41720222595006,0,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5708_00_e.pdf,Philippines,0.41935483870967744,17.601110768050766,0,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5708_00_e.pdf,Thailand,0.20764475406643823,43.660666256365865,0,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5708_00_e.pdf,Vietnam,0.08178453548928052,86.77951206095275,0,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5711_00_e.pdf,Cambodia,0.0,17.968698542504296,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5711_00_e.pdf,Indonesia,0.04548390817616375,23.77983229175937,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5711_00_e.pdf,Laos,0.2796971784671583,14.39118679423008,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5711_00_e.pdf,Malaysia,0.007701352470647169,24.102277622761868,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5711_00_e.pdf,Myanmar (Burma),0.0357224741836604,15.62918523007409,0,1,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5711_00_e.pdf,Philippines,0.05203615076112052,25.297314114567076,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5711_00_e.pdf,Thailand,0.057253291272517715,25.79454647778071,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5711_00_e.pdf,Vietnam,0.026913333717875885,24.37605460293161,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5783_00_e.pdf,Indonesia,0.22453765114240337,8.468964678738688,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5783_00_e.pdf,Philippines,0.07512070128938053,5.1580405792155855,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5783_00_e.pdf,Thailand,0.39254366587478295,1.300032521231334,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5783_00_e.pdf,Vietnam,0.19587310257620735,2.8707570390925516,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5808_00_e.pdf,Indonesia,0.0,1.6135366207976491,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5808_00_e.pdf,Philippines,0.0,3.3196464567597155,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5808_00_e.pdf,Thailand,0.05555555555555555,1.58609862715092,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5808_00_e.pdf,Vietnam,0.23529411764705882,1.4979820367536467,0,1,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5864_00_e.pdf,Cambodia,0.08255288443228027,5.86280485572178,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5864_00_e.pdf,Indonesia,0.041092226649552234,8.186141931324185,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5864_00_e.pdf,Malaysia,0.060634000335402706,10.54898564975226,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5864_00_e.pdf,Myanmar (Burma),0.06678528874175985,2.973973903303362,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5864_00_e.pdf,Philippines,0.0797477345920632,6.372804511757621,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5864_00_e.pdf,Thailand,0.03191448996021057,10.994330937082925,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5864_00_e.pdf,Vietnam,0.13527606765998718,10.761434563290683,0,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5869_00_e.pdf,Malaysia,0.08037557006496132,14.738443047133181,0,1,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5869_00_e.pdf,Thailand,0.17853581623678128,15.553832285349886,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5869_00_e.pdf,Vietnam,0.40869426218966265,15.038473095541763,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5875_00_e.pdf,Cambodia,0.0,22.333052338717582,0,1,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5875_00_e.pdf,Indonesia,0.0,25.61087694893132,0,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5875_00_e.pdf,Malaysia,0.40853485760437497,20.82522287634898,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5875_00_e.pdf,Philippines,0.0,3.2778246102137363,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5875_00_e.pdf,Thailand,0.13315312865449397,23.48391958333917,0,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5875_00_e.pdf,Vietnam,0.01828366359870007,25.61087694893132,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_5974_00_e.pdf,Cambodia,0.22193768068725792,0.513927533334331,0,1,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5974_00_e.pdf,Indonesia,0.07872687872748263,2.205192784745907,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5974_00_e.pdf,Malaysia,0.025422430850161364,1.5986538022789158,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5974_00_e.pdf,Philippines,0.2,0.20320832870891636,0,1,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5974_00_e.pdf,Thailand,0.19241063457532456,3.508404922482228,0,1,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_5974_00_e.pdf,Vietnam,0.10816058558678843,2.3074892276116996,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_6164_00_e.pdf,Malaysia,0.09411764705882353,170.0,0,0,1
https://members.wto.org/crnattachments/2021/TBT/USA/21_6164_00_e.pdf,Vietnam,0.0,170.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_6165_00_e.pdf,Indonesia,0.0,10.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_6165_00_e.pdf,Malaysia,0.1,10.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_6165_00_e.pdf,Philippines,0.1,10.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_6165_00_e.pdf,Thailand,0.0,10.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_6165_00_e.pdf,Vietnam,0.2,10.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_6231_00_e.pdf,Cambodia,0.14285714285714285,7.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_6231_00_e.pdf,Indonesia,0.14285714285714285,7.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_6231_00_e.pdf,Malaysia,0.0,7.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_6231_00_e.pdf,Philippines,0.2857142857142857,7.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_6231_00_e.pdf,Thailand,0.14285714285714285,7.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_6231_00_e.pdf,Vietnam,0.0,7.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_6232_00_e.pdf,Cambodia,0.0,16.0,0,0,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_6232_00_e.pdf,Indonesia,0.25,16.0,0,1,0
https://members.wto.org/crnattachments/2021/TBT/USA/21_6232_00_e.pdf,Malaysia,0.5,16.0,1,0,1
